https://ourworldindata.org/coronavirus-source-data,,,,,,,,,,,,,,,,
iso_code,country,updated,total_cases,confirmed,total_deaths,deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,recovered
CYM,Cayman Islands,3/22/20,3,0,1,0,45.648,0,15.216,0,,,,,,
CYM,Cayman Islands,3/23/20,3,0,1,0,45.648,0,15.216,0,,,,,,
CYM,Cayman Islands,3/24/20,3,0,1,0,45.648,0,15.216,0,,,,,,
CYM,Cayman Islands,3/25/20,3,0,1,0,45.648,0,15.216,0,,,,,,
CYM,Cayman Islands,3/26/20,3,0,1,0,45.648,0,15.216,0,,,,,,
CYM,Cayman Islands,3/27/20,6,3,1,0,91.296,45.648,15.216,0,,,,,,
CYM,Cayman Islands,3/28/20,8,2,1,0,121.729,30.432,15.216,0,,,,,,
CYM,Cayman Islands,3/29/20,8,0,1,0,121.729,0,15.216,0,,,,,,
CYM,Cayman Islands,3/30/20,8,0,1,0,121.729,0,15.216,0,,,,,,
CYM,Cayman Islands,3/31/20,12,4,1,0,182.593,60.864,15.216,0,,,,,,
CYM,Cayman Islands,4/1/20,14,2,1,0,213.025,30.432,15.216,0,,,,,,
CYM,Cayman Islands,4/2/20,22,8,1,0,334.753,121.729,15.216,0,,,,,,
CYM,Cayman Islands,4/3/20,28,6,1,0,426.05,91.296,15.216,0,,,,,,
CYM,Cayman Islands,4/4/20,29,1,1,0,441.266,15.216,15.216,0,,,,,,
CYM,Cayman Islands,4/5/20,35,6,1,0,532.562,91.296,15.216,0,,,,,,
CYM,Cayman Islands,4/6/20,39,4,1,0,593.427,60.864,15.216,0,,,,,,
CYM,Cayman Islands,4/7/20,39,0,1,0,593.427,0,15.216,0,,,,,,
CYM,Cayman Islands,4/8/20,45,6,1,0,684.723,91.296,15.216,0,,,,,,
CYM,Cayman Islands,4/9/20,45,0,1,0,684.723,0,15.216,0,,,,,,
CYM,Cayman Islands,4/10/20,45,0,1,0,684.723,0,15.216,0,,,,,,
CYM,Cayman Islands,4/11/20,45,0,1,0,684.723,0,15.216,0,,,,,,
CYM,Cayman Islands,4/12/20,53,8,1,0,806.452,121.729,15.216,0,,,,,,
CYM,Cayman Islands,4/13/20,53,0,1,0,806.452,0,15.216,0,,,,,,
CYM,Cayman Islands,4/14/20,53,0,1,0,806.452,0,15.216,0,,,,,,
CYM,Cayman Islands,4/15/20,54,1,1,0,821.668,15.216,15.216,0,,,,,,
CYM,Cayman Islands,4/16/20,60,6,1,0,912.964,91.296,15.216,0,,,,,,
CYM,Cayman Islands,4/17/20,61,1,1,0,928.18,15.216,15.216,0,,,,,,
CYM,Cayman Islands,4/18/20,61,0,1,0,928.18,0,15.216,0,,,,,,
CYM,Cayman Islands,4/19/20,61,0,1,0,928.18,0,15.216,0,,,,,,
CYM,Cayman Islands,4/20/20,61,0,1,0,928.18,0,15.216,0,,,,,,
CYM,Cayman Islands,4/21/20,66,5,1,0,1004.26,76.08,15.216,0,,,,,,
CYM,Cayman Islands,4/22/20,66,0,1,0,1004.26,0,15.216,0,,,,,,
CYM,Cayman Islands,4/23/20,66,0,1,0,1004.26,0,15.216,0,,,,,,
CYM,Cayman Islands,4/24/20,66,0,1,0,1004.26,0,15.216,0,,,,,,
CYM,Cayman Islands,4/25/20,66,0,1,0,1004.26,0,15.216,0,,,,,,
CYM,Cayman Islands,4/26/20,70,4,1,0,1065.125,60.864,15.216,0,,,,,,
CYP,Cyprus,3/10/20,2,2,0,0,1.657,1.657,0,0,,,,,,
CYP,Cyprus,3/12/20,6,4,0,0,4.97,3.313,0,0,,,,,,
CYP,Cyprus,3/14/20,14,8,0,0,11.596,6.626,0,0,,,,,,
CYP,Cyprus,3/15/20,21,7,0,0,17.393,5.798,0,0,,,,,,
CYP,Cyprus,3/16/20,30,9,0,0,24.848,7.454,0,0,,,,,,
CYP,Cyprus,3/17/20,40,10,0,0,33.13,8.283,0,0,,,,,,
CYP,Cyprus,3/18/20,40,0,0,0,33.13,0,0,0,,,,,,
CYP,Cyprus,3/19/20,58,18,0,0,48.039,14.909,0,0,,,,,,
CYP,Cyprus,3/20/20,58,0,0,0,48.039,0,0,0,,,,,,
CYP,Cyprus,3/21/20,67,9,0,0,55.493,7.454,0,0,,,,,,
CYP,Cyprus,3/22/20,84,17,0,0,69.573,14.08,0,0,,,,,,
CYP,Cyprus,3/23/20,95,11,0,0,78.684,9.111,0,0,,,,,,
CYP,Cyprus,3/24/20,116,21,0,0,96.077,17.393,0,0,,,,,,
CYP,Cyprus,3/25/20,124,8,3,3,102.703,6.626,2.485,2.485,,,,,,
CYP,Cyprus,3/26/20,132,8,3,0,109.329,6.626,2.485,0,,,,,,
CYP,Cyprus,3/27/20,146,14,3,0,120.925,11.596,2.485,0,,,,,,
CYP,Cyprus,3/28/20,162,16,5,2,134.177,13.252,4.141,1.657,,,,,,
CYP,Cyprus,3/29/20,179,17,5,0,148.257,14.08,4.141,0,,,,,,
CYP,Cyprus,3/30/20,214,35,6,1,177.246,28.989,4.97,0.828,,,,,,
CYP,Cyprus,3/31/20,230,16,7,1,190.498,13.252,5.798,0.828,,,,,,
CYP,Cyprus,4/1/20,262,32,8,1,217.002,26.504,6.626,0.828,,,,,,
CYP,Cyprus,4/2/20,320,58,9,1,265.041,48.039,7.454,0.828,,,,,,
CYP,Cyprus,4/3/20,356,36,9,0,294.858,29.817,7.454,0,,,,,,
CYP,Cyprus,4/4/20,396,40,11,2,327.988,33.13,9.111,1.657,,,,,,
CYP,Cyprus,4/5/20,426,30,11,0,352.836,24.848,9.111,0,,,,,,
CYP,Cyprus,4/6/20,446,20,14,3,369.401,16.565,11.596,2.485,,,,,,
CYP,Cyprus,4/7/20,465,19,14,0,385.138,15.737,11.596,0,,,,,,
CYP,Cyprus,4/8/20,494,29,14,0,409.157,24.019,11.596,0,,,,,,
CYP,Cyprus,4/9/20,526,32,14,0,435.661,26.504,11.596,0,,,,,,
CYP,Cyprus,4/10/20,564,38,15,1,467.135,31.474,12.424,0.828,,,,,,
CYP,Cyprus,4/11/20,595,31,15,0,492.81,25.676,12.424,0,,,,,,
CYP,Cyprus,4/12/20,616,21,15,0,510.204,17.393,12.424,0,,,,,,
CYP,Cyprus,4/13/20,633,17,16,1,524.284,14.08,13.252,0.828,,,,,,
CYP,Cyprus,4/14/20,662,29,17,1,548.303,24.019,14.08,0.828,,,,,,
CYP,Cyprus,4/15/20,695,33,17,0,575.636,27.332,14.08,0,,,,,,
CYP,Cyprus,4/16/20,715,20,17,0,592.201,16.565,14.08,0,,,,,,
CYP,Cyprus,4/17/20,735,20,17,0,608.766,16.565,14.08,0,,,,,,
CYP,Cyprus,4/18/20,735,0,17,0,608.766,0,14.08,0,,,,,,
CYP,Cyprus,4/19/20,761,26,17,0,630.3,21.535,14.08,0,,,,,,
CYP,Cyprus,4/20/20,767,6,17,0,635.27,4.97,14.08,0,,,,,,
CYP,Cyprus,4/21/20,772,5,17,0,639.411,4.141,14.08,0,,,,,,
CYP,Cyprus,4/22/20,784,12,17,0,649.35,9.939,14.08,0,,,,,,
CYP,Cyprus,4/23/20,790,6,17,0,654.32,4.97,14.08,0,,,,,,
CYP,Cyprus,4/24/20,795,5,17,0,658.461,4.141,14.08,0,,,,,,
CYP,Cyprus,4/25/20,804,9,17,0,665.915,7.454,14.08,0,,,,,,
CYP,Cyprus,4/26/20,810,6,17,0,670.885,4.97,14.08,0,,,,,,
CZE,Czech Republic,12/31/19,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/1/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/2/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/3/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/4/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/5/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/6/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/7/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/8/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/9/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/10/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/11/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/12/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/13/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/14/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/15/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/16/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/17/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/18/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/19/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/20/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/21/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/22/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/23/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/24/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/25/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/26/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,1/27/20,0,0,0,0,0,0,0,0,20,,0.002,,tests performed,tests performed
CZE,Czech Republic,1/28/20,0,0,0,0,0,0,0,0,28,8,0.003,0.001,tests performed,tests performed
CZE,Czech Republic,1/29/20,0,0,0,0,0,0,0,0,33,5,0.003,0,tests performed,tests performed
CZE,Czech Republic,1/30/20,0,0,0,0,0,0,0,0,34,1,0.003,0,tests performed,tests performed
CZE,Czech Republic,1/31/20,0,0,0,0,0,0,0,0,37,3,0.003,0,tests performed,tests performed
CZE,Czech Republic,2/1/20,0,0,0,0,0,0,0,0,38,1,0.004,0,tests performed,tests performed
CZE,Czech Republic,2/2/20,0,0,0,0,0,0,0,0,43,5,0.004,0,tests performed,tests performed
CZE,Czech Republic,2/3/20,0,0,0,0,0,0,0,0,48,5,0.005,0,tests performed,tests performed
CZE,Czech Republic,2/4/20,0,0,0,0,0,0,0,0,53,5,0.005,0,tests performed,tests performed
CZE,Czech Republic,2/5/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,2/6/20,0,0,0,0,0,0,0,0,56,,0.005,,tests performed,tests performed
CZE,Czech Republic,2/7/20,0,0,0,0,0,0,0,0,62,6,0.006,0.001,tests performed,tests performed
CZE,Czech Republic,2/8/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,2/9/20,0,0,0,0,0,0,0,0,64,,0.006,,tests performed,tests performed
CZE,Czech Republic,2/10/20,0,0,0,0,0,0,0,0,72,8,0.007,0.001,tests performed,tests performed
CZE,Czech Republic,2/11/20,0,0,0,0,0,0,0,0,74,2,0.007,0,tests performed,tests performed
CZE,Czech Republic,2/12/20,0,0,0,0,0,0,0,0,75,1,0.007,0,tests performed,tests performed
CZE,Czech Republic,2/13/20,0,0,0,0,0,0,0,0,76,1,0.007,0,tests performed,tests performed
CZE,Czech Republic,2/14/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,2/15/20,0,0,0,0,0,0,0,0,77,,0.007,,tests performed,tests performed
CZE,Czech Republic,2/16/20,0,0,0,0,0,0,0,0,78,1,0.007,0,tests performed,tests performed
CZE,Czech Republic,2/17/20,0,0,0,0,0,0,0,0,80,2,0.008,0,tests performed,tests performed
CZE,Czech Republic,2/18/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,2/19/20,0,0,0,0,0,0,0,0,82,,0.008,,tests performed,tests performed
CZE,Czech Republic,2/20/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,2/21/20,0,0,0,0,0,0,0,0,,,,,,
CZE,Czech Republic,2/22/20,0,0,0,0,0,0,0,0,83,,0.008,,tests performed,tests performed
CZE,Czech Republic,2/23/20,0,0,0,0,0,0,0,0,86,3,0.008,0,tests performed,tests performed
CZE,Czech Republic,2/24/20,0,0,0,0,0,0,0,0,98,12,0.009,0.001,tests performed,tests performed
CZE,Czech Republic,2/25/20,0,0,0,0,0,0,0,0,112,14,0.011,0.001,tests performed,tests performed
CZE,Czech Republic,2/26/20,0,0,0,0,0,0,0,0,135,23,0.013,0.002,tests performed,tests performed
CZE,Czech Republic,2/27/20,0,0,0,0,0,0,0,0,170,35,0.016,0.003,tests performed,tests performed
CZE,Czech Republic,2/28/20,0,0,0,0,0,0,0,0,193,23,0.018,0.002,tests performed,tests performed
CZE,Czech Republic,2/29/20,0,0,0,0,0,0,0,0,200,7,0.019,0.001,tests performed,tests performed
CZE,Czech Republic,3/1/20,0,0,0,0,0,0,0,0,211,11,0.02,0.001,tests performed,tests performed
CZE,Czech Republic,3/2/20,3,3,0,0,0.28,0.28,0,0,262,51,0.025,0.005,tests performed,tests performed
CZE,Czech Republic,3/3/20,5,2,0,0,0.467,0.187,0,0,340,78,0.032,0.007,tests performed,tests performed
CZE,Czech Republic,3/4/20,5,0,0,0,0.467,0,0,0,407,67,0.038,0.006,tests performed,tests performed
CZE,Czech Republic,3/5/20,8,3,0,0,0.747,0.28,0,0,483,76,0.045,0.007,tests performed,tests performed
CZE,Czech Republic,3/6/20,12,4,0,0,1.121,0.374,0,0,594,111,0.056,0.01,tests performed,tests performed
CZE,Czech Republic,3/7/20,19,7,0,0,1.774,0.654,0,0,787,193,0.074,0.018,tests performed,tests performed
CZE,Czech Republic,3/8/20,26,7,0,0,2.428,0.654,0,0,928,141,0.087,0.013,tests performed,tests performed
CZE,Czech Republic,3/9/20,32,6,0,0,2.988,0.56,0,0,1193,265,0.112,0.025,tests performed,tests performed
CZE,Czech Republic,3/10/20,40,8,0,0,3.735,0.747,0,0,1358,165,0.128,0.016,tests performed,tests performed
CZE,Czech Republic,3/11/20,63,23,0,0,5.883,2.148,0,0,1816,458,0.171,0.043,tests performed,tests performed
CZE,Czech Republic,3/12/20,94,31,0,0,8.778,2.895,0,0,2353,537,0.221,0.051,tests performed,tests performed
CZE,Czech Republic,3/13/20,116,22,0,0,10.832,2.054,0,0,3094,741,0.291,0.07,tests performed,tests performed
CZE,Czech Republic,3/14/20,150,34,0,0,14.007,3.175,0,0,4065,971,0.382,0.091,tests performed,tests performed
CZE,Czech Republic,3/15/20,214,64,0,0,19.983,5.976,0,0,5068,1003,0.477,0.094,tests performed,tests performed
CZE,Czech Republic,3/16/20,298,84,0,0,27.827,7.844,0,0,6302,1234,0.593,0.116,tests performed,tests performed
CZE,Czech Republic,3/17/20,344,46,0,0,32.123,4.295,0,0,7664,1362,0.721,0.128,tests performed,tests performed
CZE,Czech Republic,3/18/20,434,90,0,0,40.527,8.404,0,0,9402,1738,0.884,0.163,tests performed,tests performed
CZE,Czech Republic,3/19/20,522,88,0,0,48.744,8.217,0,0,11619,2217,1.093,0.208,tests performed,tests performed
CZE,Czech Republic,3/20/20,694,172,0,0,64.805,16.061,0,0,13704,2085,1.289,0.196,tests performed,tests performed
CZE,Czech Republic,3/21/20,904,210,0,0,84.415,19.61,0,0,15584,1880,1.466,0.177,tests performed,tests performed
CZE,Czech Republic,3/22/20,995,91,0,0,92.913,8.498,0,0,17377,1793,1.634,0.169,tests performed,tests performed
CZE,Czech Republic,3/23/20,1165,170,1,1,108.787,15.875,0.093,0.093,19624,2247,1.846,0.211,tests performed,tests performed
CZE,Czech Republic,3/24/20,1236,71,1,0,115.417,6.63,0.093,0,22600,2976,2.125,0.28,tests performed,tests performed
CZE,Czech Republic,3/25/20,1394,158,3,2,130.171,14.754,0.28,0.187,26698,4098,2.511,0.385,tests performed,tests performed
CZE,Czech Republic,3/26/20,1654,260,6,3,154.45,24.279,0.56,0.28,31127,4429,2.927,0.417,tests performed,tests performed
CZE,Czech Republic,3/27/20,2062,408,9,3,192.549,38.099,0.84,0.28,36374,5247,3.421,0.493,tests performed,tests performed
CZE,Czech Republic,3/28/20,2279,217,9,0,212.812,20.263,0.84,0,40700,4326,3.828,0.407,tests performed,tests performed
CZE,Czech Republic,3/29/20,2663,384,11,2,248.67,35.858,1.027,0.187,43498,2798,4.091,0.263,tests performed,tests performed
CZE,Czech Republic,3/30/20,2829,166,16,5,264.171,15.501,1.494,0.467,48811,5313,4.59,0.5,tests performed,tests performed
CZE,Czech Republic,3/31/20,3002,173,24,8,280.325,16.155,2.241,0.747,55017,6206,5.174,0.584,tests performed,tests performed
CZE,Czech Republic,4/1/20,3308,306,31,7,308.9,28.574,2.895,0.654,60990,5973,5.736,0.562,tests performed,tests performed
CZE,Czech Republic,4/2/20,3589,281,39,8,335.139,26.24,3.642,0.747,67281,6291,6.327,0.592,tests performed,tests performed
CZE,Czech Republic,4/3/20,3858,269,44,5,360.258,25.119,4.109,0.467,74170,6889,6.975,0.648,tests performed,tests performed
CZE,Czech Republic,4/4/20,4190,332,53,9,391.26,31.002,4.949,0.84,80304,6134,7.552,0.577,tests performed,tests performed
CZE,Czech Republic,4/5/20,4472,282,59,6,417.593,26.333,5.509,0.56,85014,4710,7.995,0.443,tests performed,tests performed
CZE,Czech Republic,4/6/20,4587,115,67,8,428.332,10.739,6.256,0.747,91247,6233,8.581,0.586,tests performed,tests performed
CZE,Czech Republic,4/7/20,4822,235,78,11,450.276,21.944,7.284,1.027,98681,7434,9.28,0.699,tests performed,tests performed
CZE,Czech Republic,4/8/20,5017,195,88,10,468.485,18.209,8.217,0.934,106845,8164,10.048,0.768,tests performed,tests performed
CZE,Czech Republic,4/9/20,5312,295,99,11,496.032,27.547,9.245,1.027,114854,8009,10.801,0.753,tests performed,tests performed
CZE,Czech Republic,4/10/20,5569,257,112,13,520.031,23.999,10.459,1.214,120285,5431,11.312,0.511,tests performed,tests performed
CZE,Czech Republic,4/11/20,5732,163,119,7,535.252,15.221,11.112,0.654,125126,4841,11.767,0.455,tests performed,tests performed
CZE,Czech Republic,4/12/20,5902,170,129,10,551.126,15.875,12.046,0.934,128359,3233,12.071,0.304,tests performed,tests performed
CZE,Czech Republic,4/13/20,5991,89,138,9,559.437,8.311,12.886,0.84,131542,3183,12.371,0.299,tests performed,tests performed
CZE,Czech Republic,4/14/20,6059,68,143,5,565.787,6.35,13.353,0.467,137672,6130,12.947,0.576,tests performed,tests performed
CZE,Czech Republic,4/15/20,6141,82,161,18,573.444,7.657,15.034,1.681,146004,8332,13.731,0.784,tests performed,tests performed
CZE,Czech Republic,4/16/20,6303,162,166,5,588.571,15.127,15.501,0.467,154307,8303,14.512,0.781,tests performed,tests performed
CZE,Czech Republic,4/17/20,6433,130,169,3,600.711,12.139,15.781,0.28,162533,8226,15.285,0.774,tests performed,tests performed
CZE,Czech Republic,4/18/20,6549,116,173,4,611.543,10.832,16.155,0.374,168096,5563,15.808,0.523,tests performed,tests performed
CZE,Czech Republic,4/19/20,6654,105,181,8,621.348,9.805,16.902,0.747,172123,4027,16.187,0.379,tests performed,tests performed
CZE,Czech Republic,4/20/20,6787,133,188,7,633.767,12.419,17.555,0.654,178617,6494,16.798,0.611,tests performed,tests performed
CZE,Czech Republic,4/21/20,6914,127,196,8,645.626,11.859,18.302,0.747,186918,8301,17.578,0.781,tests performed,tests performed
CZE,Czech Republic,4/22/20,7041,127,201,5,657.485,11.859,18.769,0.467,195733,8815,18.407,0.829,tests performed,tests performed
CZE,Czech Republic,4/23/20,7136,95,210,9,666.357,8.871,19.61,0.84,203632,7899,19.15,0.743,tests performed,tests performed
CZE,Czech Republic,4/24/20,7188,52,213,3,671.212,4.856,19.89,0.28,210705,7073,19.815,0.665,tests performed,tests performed
CZE,Czech Republic,4/25/20,7273,85,215,2,679.15,7.937,20.077,0.187,215116,4411,20.23,0.415,tests performed,tests performed
CZE,Czech Republic,4/26/20,7352,79,218,3,686.527,7.377,20.357,0.28,,,,,,
DEU,Germany,12/31/19,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/1/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/2/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/3/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/4/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/5/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/6/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/7/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/8/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/9/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/10/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/11/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/12/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/13/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/14/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/15/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/16/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/17/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/18/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/19/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/20/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/21/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/22/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/23/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/24/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/25/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/26/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/27/20,0,0,0,0,0,0,0,0,,,,,,
DEU,Germany,1/28/20,1,1,0,0,0.012,0.012,0,0,,,,,,
DEU,Germany,1/29/20,4,3,0,0,0.048,0.036,0,0,,,,,,
DEU,Germany,1/30/20,4,0,0,0,0.048,0,0,0,,,,,,
DEU,Germany,1/31/20,5,1,0,0,0.06,0.012,0,0,,,,,,
DEU,Germany,2/1/20,7,2,0,0,0.084,0.024,0,0,,,,,,
DEU,Germany,2/2/20,8,1,0,0,0.095,0.012,0,0,,,,,,
DEU,Germany,2/3/20,9,1,0,0,0.107,0.012,0,0,,,,,,
DEU,Germany,2/4/20,11,2,0,0,0.131,0.024,0,0,,,,,,
DEU,Germany,2/5/20,11,0,0,0,0.131,0,0,0,,,,,,
DEU,Germany,2/6/20,11,0,0,0,0.131,0,0,0,,,,,,
DEU,Germany,2/7/20,12,1,0,0,0.143,0.012,0,0,,,,,,
DEU,Germany,2/8/20,13,1,0,0,0.155,0.012,0,0,,,,,,
DEU,Germany,2/9/20,13,0,0,0,0.155,0,0,0,,,,,,
DEU,Germany,2/10/20,13,0,0,0,0.155,0,0,0,,,,,,
DEU,Germany,2/11/20,13,0,0,0,0.155,0,0,0,,,,,,
DEU,Germany,2/12/20,15,2,0,0,0.179,0.024,0,0,,,,,,
DEU,Germany,2/13/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/14/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/15/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/16/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/17/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/18/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/19/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/20/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/21/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/22/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/23/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/24/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/25/20,15,0,0,0,0.179,0,0,0,,,,,,
DEU,Germany,2/26/20,17,2,0,0,0.203,0.024,0,0,,,,,,
DEU,Germany,2/27/20,21,4,0,0,0.251,0.048,0,0,,,,,,
DEU,Germany,2/28/20,47,26,0,0,0.561,0.31,0,0,,,,,,
DEU,Germany,2/29/20,57,10,0,0,0.68,0.119,0,0,,,,,,
DEU,Germany,3/1/20,111,54,0,0,1.325,0.645,0,0,,,,,,
DEU,Germany,3/2/20,129,18,0,0,1.54,0.215,0,0,,,,,,
DEU,Germany,3/3/20,157,28,0,0,1.874,0.334,0,0,,,,,,
DEU,Germany,3/4/20,196,39,0,0,2.339,0.465,0,0,,,,,,
DEU,Germany,3/5/20,262,66,0,0,3.127,0.788,0,0,,,,,,
DEU,Germany,3/6/20,400,138,0,0,4.774,1.647,0,0,,,,,,
DEU,Germany,3/7/20,684,284,0,0,8.164,3.39,0,0,,,,,,
DEU,Germany,3/8/20,847,163,0,0,10.109,1.945,0,0,124716,,1.511,,tests performed,tests performed
DEU,Germany,3/9/20,902,55,0,0,10.766,0.656,0,0,,,,,,
DEU,Germany,3/10/20,1139,237,2,2,13.594,2.829,0.024,0.024,,,,,,
DEU,Germany,3/11/20,1296,157,2,0,15.468,1.874,0.024,0,,,,,,
DEU,Germany,3/12/20,1567,271,3,1,18.703,3.235,0.036,0.012,,,,,,
DEU,Germany,3/13/20,2369,802,5,2,28.275,9.572,0.06,0.024,,,,,,
DEU,Germany,3/14/20,3062,693,5,0,36.546,8.271,0.06,0,,,,,,
DEU,Germany,3/15/20,3795,733,8,3,45.295,8.749,0.095,0.036,252173,,3.055,,tests performed,tests performed
DEU,Germany,3/16/20,4838,1043,12,4,57.744,12.449,0.143,0.048,,,,,,
DEU,Germany,3/17/20,6012,1174,13,1,71.756,14.012,0.155,0.012,,,,,,
DEU,Germany,3/18/20,7156,1144,13,0,85.41,13.654,0.155,0,,,,,,
DEU,Germany,3/19/20,8198,1042,13,0,97.847,12.437,0.155,0,,,,,,
DEU,Germany,3/20/20,14138,5940,43,30,168.744,70.897,0.513,0.358,,,,,,
DEU,Germany,3/21/20,18187,4049,45,2,217.07,48.327,0.537,0.024,,,,,,
DEU,Germany,3/22/20,21463,3276,67,22,256.171,39.101,0.8,0.263,600792,,7.279,,tests performed,tests performed
DEU,Germany,3/23/20,24774,3311,94,27,295.689,39.518,1.122,0.322,,,,,,
DEU,Germany,3/24/20,29212,4438,126,32,348.659,52.97,1.504,0.382,,,,,,
DEU,Germany,3/25/20,31554,2342,149,23,376.612,27.953,1.778,0.275,,,,,,
DEU,Germany,3/26/20,36508,4954,198,49,435.74,59.128,2.363,0.585,,,,,,
DEU,Germany,3/27/20,42288,5780,253,55,504.727,68.987,3.02,0.656,,,,,,
DEU,Germany,3/28/20,48582,6294,325,72,579.849,75.122,3.879,0.859,,,,,,
DEU,Germany,3/29/20,52547,3965,389,64,627.173,47.324,4.643,0.764,962166,,11.657,,tests performed,tests performed
DEU,Germany,3/30/20,57298,4751,455,66,683.878,56.705,5.431,0.788,,,,,,
DEU,Germany,3/31/20,61913,4615,583,128,738.96,55.082,6.958,1.528,,,,,,
DEU,Germany,4/1/20,67366,5453,732,149,804.044,65.084,8.737,1.778,,,,,,
DEU,Germany,4/2/20,73522,6156,872,140,877.519,73.475,10.408,1.671,,,,,,
DEU,Germany,4/3/20,79696,6174,1017,145,951.208,73.69,12.138,1.731,,,,,,
